AVEO;AVEO Pharmaceuticals, Inc.;1.28;$71.32M;2010;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/aveo;;;;0.72435531
ENDP;Endo International plc;55.57;$12.57B;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/endp;;;;0.86641803
TAX;Liberty Tax, Inc.;23.25;$297.1M;n/a;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/tax;;;;0.120857828
PPBI;Pacific Premier Bancorp Inc;23.1;$496.89M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/ppbi;;;;0.25936595
APPF;AppFolio, Inc.;16.46;$551.84M;2015;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/appf;;;;0.264790445
KPTI;Karyopharm Therapeutics Inc.;17.09;$610.3M;2013;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/kpti;;;;0.849789916
ZBRA;Zebra Technologies Corporation;75.78;$3.95B;1991;Technology;Industrial Machinery/Components;http://www.nasdaq.com/symbol/zbra;;;;0.691380133
PGNX;Progenics Pharmaceuticals Inc.;7.48;$521.24M;1997;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/pgnx;;;;0.392541725
WFD;Westfield Financial, Inc.;7.99;$147.78M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/wfd;;;;0.756028711
QRVO;Qorvo, Inc.;52.29;$7.82B;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/qrvo;;;;0.64704825
WABC;Westamerica Bancorporation;48.81;$1.25B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wabc;;;;0.371625898
CLLS;Cellectis S.A.;37.57;$1.32B;2015;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/clls;;;;0.054548972
FCA;First Trust China AlphaDEX Fund;21.3074;$19.18M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fca;;;;0.135714092
FCFS;First Cash Financial Services, Inc.;38.54;$1.07B;1991;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/fcfs;;;;0.294044844
FRPH;FRP Holdings, Inc.;32.2;$314.91M;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/frph;;;;0.998600958
AMDA;Amedica Corporation;0.225;$14.8M;2014;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/amda;;;;0.732140092
BBBY;Bed Bath & Beyond Inc.;59.55;$9.94B;1992;Consumer Services;Home Furnishings;http://www.nasdaq.com/symbol/bbby;;;;0.190316019
PCYO;Pure Cycle Corporation;5.08;$122.11M;n/a;Public Utilities;Water Supply;http://www.nasdaq.com/symbol/pcyo;;;;0.229273542
ECYT;Endocyte, Inc.;5.17;$217.01M;2011;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/ecyt;;;;0.846122529
IIN;IntriCon Corporation;7.31;$43.61M;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/iin;;;;0.915693745
CORI;Corium International, Inc.;7.91;$143.64M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/cori;;;;0.693488419
CLCT;Collectors Universe, Inc.;15.89;$141.13M;1999;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/clct;;;;0.836762355
CSTE;CaesarStone Sdot-Yam Ltd.;39.18;$1.38B;2012;Capital Goods;Building Materials;http://www.nasdaq.com/symbol/cste;;;;0.417676767
KHC;The Kraft Heinz Company;72.08;$87.47B;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/khc;;;;0.403017986
RRM;RR Media Ltd.;8.98;$156.2M;n/a;Consumer Services;Telecommunications Equipment;http://www.nasdaq.com/symbol/rrm;;;;0.043442308
HCCI;Heritage-Crystal Clean, Inc.;11.24;$250.84M;2008;Basic Industries;Miscellaneous;http://www.nasdaq.com/symbol/hcci;;;;0.917599291
TGLS;Tecnoglass Inc.;14.91;$377.24M;2012;Consumer Durables;Electronic Components;http://www.nasdaq.com/symbol/tgls;;;;0.685846619
UG;United-Guardian, Inc.;18.84;$86.6M;n/a;Consumer Non-Durables;Package Goods/Cosmetics;http://www.nasdaq.com/symbol/ug;;;;0.603878423
ASBI;Ameriana Bancorp;24.5;$74.24M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/asbi;;;;0.8726065
PMBC;Pacific Mercantile Bancorp;6.6;$130.55M;2000;Finance;Major Banks;http://www.nasdaq.com/symbol/pmbc;;;;0.959562195
MOBI;Sky-mobi Limited;3.15;$88.52M;2010;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/mobi;;;;0.686239278
PSMT;PriceSmart, Inc.;91.18;$2.75B;n/a;Consumer Services;Department/Specialty Retail Stores;http://www.nasdaq.com/symbol/psmt;;;;0.458413471
IACI;IAC/InterActiveCorp;66.01;$5.47B;n/a;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/iaci;;;;0.764133071
AKAO;Achaogen, Inc.;5.79;$104.89M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/akao;;;;0.351581453
RLOC;ReachLocal, Inc.;0.796;$23.37M;2010;Technology;Advertising;http://www.nasdaq.com/symbol/rloc;;;;0.318493156
HSNI;HSN, Inc.;53.95;$2.83B;n/a;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/hsni;;;;0.078508399
PARN;Parnell Pharmaceuticals Holdings Ltd;3.4781;$46.2M;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/parn;;;;0.526553754
FTW;First Trust Taiwan AlphaDEX Fund;30.66;$9.2M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ftw;;;;0.398693387
PBHC;Pathfinder Bancorp, Inc.;11.401;$49.62M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/pbhc;;;;0.445056032
YHOO;Yahoo! Inc.;33.99;$32.1B;1996;Technology;EDP Services;http://www.nasdaq.com/symbol/yhoo;;;;0.429042326
MHLD;Maiden Holdings, Ltd.;15.13;$1.11B;n/a;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/mhld;;;;0.727170791
NVLS;Nivalis Therapeutics, Inc.;8.33;$128.71M;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/nvls;;;;0.318810639
LORL;Loral Space and Communications, Inc.;45.55;$1.41B;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/lorl;;;;0.151063486
CPST;Capstone Turbine Corporation;2.79;$46.14M;2000;Energy;Industrial Machinery/Components;http://www.nasdaq.com/symbol/cpst;;;;0.568825809
USEG;U.S. Energy Corp.;0.34;$9.54M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/useg;;;;0.25282683
RVLT;Revolution Lighting Technologies, Inc.;0.99;$138.5M;n/a;Consumer Durables;Building Products;http://www.nasdaq.com/symbol/rvlt;;;;0.107263347
RJET;Republic Airways Holdings, Inc.;4.57;$232.6M;2004;Transportation;Air Freight/Delivery Services;http://www.nasdaq.com/symbol/rjet;;;;0.626255964
DLHC;DLH Holdings Corp.;2.73;$26.07M;n/a;Technology;Professional Services;http://www.nasdaq.com/symbol/dlhc;;;;0.60278787
SPLS;Staples, Inc.;13.04;$8.39B;1989;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/spls;;;;0.841409722
RARE;Ultragenyx Pharmaceutical Inc.;97.43;$3.77B;2014;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/rare;;;;0.143229646
ROSG;Rosetta Genomics Ltd.;2.01;$29.15M;2007;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/rosg;;;;0.706026672
CENX;Century Aluminum Company;3.75;$325.99M;1996;Basic Industries;Aluminum;http://www.nasdaq.com/symbol/cenx;;;;0.825549497
ESXB;Community Bankers Trust Corporation.;5.31;$115.91M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/esxb;;;;0.799648936
LPCN;Lipocine Inc.;10.97;$200.14M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/lpcn;;;;0.403843566
XRAY;DENTSPLY International Inc.;61.39;$8.59B;1987;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/xray;;;;0.958826652
DTSI;DTS, Inc.;26.01;$448.67M;2003;Miscellaneous;Multi-Sector Companies;http://www.nasdaq.com/symbol/dtsi;;;;0.983702365
PTXP;PennTex Midstream Partners, LP;16.01;$640.4M;2015;Public Utilities;Natural Gas Distribution;http://www.nasdaq.com/symbol/ptxp;;;;0.226450731
EXXI;Energy XXI Ltd.;1.89;$179.49M;n/a;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/exxi;;;;0.858433753
EMCI;EMC Insurance Group Inc.;25.85;$534.35M;1982;Finance;Property-Casualty Insurers;http://www.nasdaq.com/symbol/emci;;;;0.631588868
QLYS;Qualys, Inc.;36.38;$1.24B;2012;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/qlys;;;;0.848914177
STMP;Stamps.com Inc.;100.14;$1.65B;1999;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/stmp;;;;0.963468194
ITCI;Intra-Cellular Therapies Inc.;55.69;$2.4B;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/itci;;;;0.879015319
AGII;Argo Group International Holdings, Ltd.;63.58;$1.77B;n/a;Finance;Specialty Insurers;http://www.nasdaq.com/symbol/agii;;;;0.102484414
DGLD;3X Inverse Gold ETN Velocityshares;89.35;$12.15M;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/dgld;;;;0.722160661
CHLN;China Housing & Land Development, Inc.;4.51;$31.39M;n/a;Basic Industries;Homebuilding;http://www.nasdaq.com/symbol/chln;;;;0.712846423
EACQW;Easterly Acquisition Corp.;0.5;n/a;2015;Finance;Business Services;http://www.nasdaq.com/symbol/eacqw;;;;0.517429508
GOOG;Alphabet Inc.;728.32;$500.88B;2004;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/goog;;;;0.797960704
FEMB;First Trust Emerging Markets Local Currency Bond ETF;40.62;n/a;n/a;n/a;n/a;http://www.nasdaq.com/symbol/femb;;;;0.849438923
DAX;Recon Capital DAX Germany ETF;25.11;$15.07M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/dax;;;;0.610041591
PANL;Pangaea Logistics Solutions Ltd.;3.01;$106.81M;2013;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/panl;;;;0.323127879
OTEX;Open Text Corporation;45.21;$5.49B;1996;Technology;EDP Services;http://www.nasdaq.com/symbol/otex;;;;0.499211426
SMLR;Semler Scientific, Inc.;3.41;$16.99M;2014;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/smlr;;;;0.647573617
QUNR;Qunar Cayman Islands Limited;39.88;$4.79B;2013;Technology;Computer Software: Programming, Data Processing;http://www.nasdaq.com/symbol/qunr;;;;0.242450454
VPCOU;Vapor Corp.;7.7;n/a;n/a;Consumer Non-Durables;Tobacco;http://www.nasdaq.com/symbol/vpcou;;;;0.039471502
ARRY;Array BioPharma Inc.;4.76;$676.74M;2000;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/arry;;;;0.681635496
ARDM;Aradigm Corporation;6.54;$96.48M;1996;Health Care;Biotechnology: Electromedical & Electrotherapeutic Apparatus;http://www.nasdaq.com/symbol/ardm;;;;0.5142527
EPIQ;EPIQ Systems, Inc.;12.55;$470.79M;1997;Technology;EDP Services;http://www.nasdaq.com/symbol/epiq;;;;0.040425714
HMPR;Hampton Roads Bankshares Inc;1.9;$324.81M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/hmpr;;;;0.351531187
JD;JD.com, Inc.;28.2;$38.57B;2014;Consumer Services;Other Specialty Stores;http://www.nasdaq.com/symbol/jd;;;;0.623563745
MCHP;Microchip Technology Incorporated;47.16;$9.96B;1993;Technology;Semiconductors;http://www.nasdaq.com/symbol/mchp;;;;0.239376436
ANCB;Anchor Bancorp;25.19;$63.73M;2011;Finance;Banks;http://www.nasdaq.com/symbol/ancb;;;;0.614806272
SRCL;Stericycle, Inc.;124.53;$10.56B;1996;Basic Industries;Environmental Services;http://www.nasdaq.com/symbol/srcl;;;;0.739754216
SGRY;Surgery Partners, Inc.;19.06;$917.87M;2015;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/sgry;;;;0.137357136
CGO;Calamos Global Total Return Fund;11.75;$99.46M;2005;n/a;n/a;http://www.nasdaq.com/symbol/cgo;;;;0.739060419
GSOL;Global Sources Ltd.;8.99;$212.14M;n/a;Consumer Services;Advertising;http://www.nasdaq.com/symbol/gsol;;;;0.631855663
CYRN;CYREN Ltd.;1.95;$61.22M;n/a;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/cyrn;;;;0.767529497
DXLG;Destination XL Group, Inc.;5.49;$278.78M;n/a;Consumer Services;Clothing/Shoe/Accessory Stores;http://www.nasdaq.com/symbol/dxlg;;;;0.70611804
THFF;First Financial Corporation Indiana;36.4;$467.16M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/thff;;;;0.698464219
CHSCP;CHS Inc;30.89;$223.4M;n/a;Consumer Services;Farming/Seeds/Milling;http://www.nasdaq.com/symbol/chscp;;;;0.427268509
EXFO;EXFO Inc;3.2;$70.7M;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/exfo;;;;0.963712434
AUMA;AR Capital Acquisition Corp.;9.85;$295.5M;2014;Finance;Business Services;http://www.nasdaq.com/symbol/auma;;;;0.756892353
SWIR;Sierra Wireless, Inc.;16.73;$539.76M;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/swir;;;;0.916897491
VASC;Vascular Solutions, Inc.;32.98;$572M;2000;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/vasc;;;;0.410723959
CPLP;Capital Product Partners L.P.;6.51;$778.33M;2007;Transportation;Marine Transportation;http://www.nasdaq.com/symbol/cplp;;;;0.55459733
OFIX;Orthofix International N.V.;41.71;$787.89M;1992;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/ofix;;;;0.651085325
NXTDW;NXT-ID Inc.;0.21;n/a;n/a;Consumer Services;Diversified Commercial Services;http://www.nasdaq.com/symbol/nxtdw;;;;0.097796355
TTNP;Titan Pharmaceuticals, Inc.;4.2;$84.25M;n/a;Health Care;Biotechnology: Biological Products (No Diagnostic Substances);http://www.nasdaq.com/symbol/ttnp;;;;0.491668903
NKSH;National Bankshares, Inc.;35.41;$246.31M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/nksh;;;;0.564861494
AZPN;Aspen Technology, Inc.;42.42;$3.53B;1994;Technology;EDP Services;http://www.nasdaq.com/symbol/azpn;;;;0.77644615
GERN;Geron Corporation;3.95;$624.66M;1996;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/gern;;;;0.024215582
ATRS;Antares Pharma, Inc.;1.5;$232.21M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/atrs;;;;0.234415307
NYMTO;New York Mortgage Trust, Inc.;21.5;n/a;n/a;Consumer Services;Real Estate Investment Trusts;http://www.nasdaq.com/symbol/nymto;;;;0.741999962
GTLS;Chart Industries, Inc.;19.96;$609.67M;2006;Capital Goods;Metal Fabrications;http://www.nasdaq.com/symbol/gtls;;;;0.785001177
CAMP;CalAmp Corp.;18.78;$686.48M;1983;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/camp;;;;0.726529777
AVXL;Anavex Life Sciences Corp.;5.44;$163.81M;n/a;Health Care;Biotechnology: Commercial Physical & Biological Resarch;http://www.nasdaq.com/symbol/avxl;;;;0.28097751
KLIC;Kulicke and Soffa Industries, Inc.;10.65;$777.94M;n/a;Technology;Semiconductors;http://www.nasdaq.com/symbol/klic;;;;0.131815693
FCAP;First Capital, Inc.;26.15;$72.15M;n/a;Finance;Savings Institutions;http://www.nasdaq.com/symbol/fcap;;;;0.321213536
JKHY;Jack Henry & Associates, Inc.;78.39;$6.27B;1985;Technology;EDP Services;http://www.nasdaq.com/symbol/jkhy;;;;0.815844986
CASM;CAS Medical Systems, Inc.;1.23;$32.91M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/casm;;;;0.374894178
WEBK;Wellesley Bancorp, Inc.;18.57;$45.67M;2012;Finance;Banks;http://www.nasdaq.com/symbol/webk;;;;0.192792402
BRID;Bridgford Foods Corporation;9.4;$85.44M;n/a;Consumer Non-Durables;Specialty Foods;http://www.nasdaq.com/symbol/brid;;;;0.082286435
CTRP;Ctrip.com International, Ltd.;98.23;$13.81B;2003;Miscellaneous;Business Services;http://www.nasdaq.com/symbol/ctrp;;;;0.502505244
ECPG;Encore Capital Group Inc;35.65;$901.01M;n/a;Finance;Finance Companies;http://www.nasdaq.com/symbol/ecpg;;;;0.537198132
AGZD;WisdomTree Barclays U.S. Aggregate Bond Zero Duration Fund;48.2199;$67.51M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/agzd;;;;0.399452288
SBNYW;Signature Bank;106.61;n/a;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/sbnyw;;;;0.601732233
NFLX;Netflix, Inc.;112.7;$48.17B;2002;Consumer Services;Consumer Electronics/Video Chains;http://www.nasdaq.com/symbol/nflx;;;;0.631996889
HSGX;Histogenics Corporation;4.42;$58.51M;2014;Health Care;Industrial Specialties;http://www.nasdaq.com/symbol/hsgx;;;;0.871184697
FSFR;Fifth Street Senior Floating Rate Corp.;8.59;$253.12M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fsfr;;;;0.884835575
FDTS;First Trust Developed Markets ex-US Small Cap AlphaDEX Fund;32.8633;$8.22M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fdts;;;;0.874374801
BUR;Burcon Nutrascience Corp;1.79;$63.9M;n/a;Consumer Non-Durables;Packaged Foods;http://www.nasdaq.com/symbol/bur;;;;0.99660609
SMED;Sharps Compliance Corp;7.81;$120.96M;n/a;Basic Industries;Environmental Services;http://www.nasdaq.com/symbol/smed;;;;0.539209846
GLDD;Great Lakes Dredge & Dock Corporation;4.16;$251.46M;n/a;Basic Industries;Military/Government/Technical;http://www.nasdaq.com/symbol/gldd;;;;0.047178494
WAVX;Wave Systems Corp.;0.1522;$9.13M;1994;Technology;Computer peripheral equipment;http://www.nasdaq.com/symbol/wavx;;;;0.696708182
INDY;iShares S&P India Nifty 50 Index Fund;26.85;$851.15M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/indy;;;;0.603434706
TRMB;Trimble Navigation Limited;22.58;$5.8B;1990;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/trmb;;;;0.930288627
RUTH;Ruth&#39;;;;;;;;;;0.003885795
PICO;PICO Holdings Inc.;9.33;$214.76M;n/a;Finance;Real Estate;http://www.nasdaq.com/symbol/pico;;;;0.928780324
FORTY;Formula Systems (1985) Ltd.;27.56;$405.68M;n/a;Technology;EDP Services;http://www.nasdaq.com/symbol/forty;;;;0.84720314
TCCO;Technical Communications Corporation;2.9726;$5.47M;n/a;Technology;Radio And Television Broadcasting And Communications Equipment;http://www.nasdaq.com/symbol/tcco;;;;0.076341047
JGBB;WisdomTree Japan Interest Rate Strategy Fund;48.0848;$4.81M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/jgbb;;;;0.430143226
SPNE;SeaSpine Holdings Corporation;15.28;$169.83M;n/a;Health Care;Medical/Dental Instruments;http://www.nasdaq.com/symbol/spne;;;;0.432700187
OLED;Universal Display Corporation;40.54;$1.89B;n/a;Capital Goods;Electrical Products;http://www.nasdaq.com/symbol/oled;;;;0.939670193
DORM;Dorman Products, Inc.;49.05;$1.74B;n/a;Capital Goods;Auto Parts:O.E.M.;http://www.nasdaq.com/symbol/dorm;;;;0.163978516
HIMX;Himax Technologies, Inc.;6.05;$1.04B;2006;Technology;Semiconductors;http://www.nasdaq.com/symbol/himx;;;;0.450168721
DNAI;ProNAi Therapeutics, Inc.;19.15;$575.61M;2015;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/dnai;;;;0.750117291
FTSM;First Trust Enhanced Short Maturity ETF;59.9;$128.77M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ftsm;;;;0.67098231
WSFS;WSFS Financial Corporation;33.87;$1.01B;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/wsfs;;;;0.596747159
FUND;Sprott Focus Trust, Inc.;6.25;$142.07M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/fund;;;;0.737582681
CSCO;Cisco Systems, Inc.;27.98;$141.61B;1990;Technology;Computer Communications Equipment;http://www.nasdaq.com/symbol/csco;;;;0.372834168
OHRP;Ohr Pharmaceuticals, Inc.;3.28;$99.49M;n/a;Health Care;Major Pharmaceuticals;http://www.nasdaq.com/symbol/ohrp;;;;0.182387304
LDRI;PowerShares LadderRite 0-5 Year Corporate Bond Portfolio;24.9;$4.98M;n/a;n/a;n/a;http://www.nasdaq.com/symbol/ldri;;;;0.235599157
EXAC;Exactech, Inc.;18;$253.41M;1996;Health Care;Industrial Specialties;http://www.nasdaq.com/symbol/exac;;;;0.410817323
LGIH;LGI Homes, Inc.;31.05;$621.27M;2013;Capital Goods;Homebuilding;http://www.nasdaq.com/symbol/lgih;;;;0.815806833
ERS;Empire Resources, Inc.;4.0599;$35.03M;n/a;Basic Industries;Metal Fabrications;http://www.nasdaq.com/symbol/ers;;;;0.833687399
QLIK;Qlik Technologies Inc.;31.8;$2.96B;2010;Technology;Computer Software: Prepackaged Software;http://www.nasdaq.com/symbol/qlik;;;;0.99382324
CLBS;Caladrius Biosciences, Inc.;1.26;$69.74M;n/a;Health Care;Hospital/Nursing Management;http://www.nasdaq.com/symbol/clbs;;;;0.576806676
ISNS;Image Sensing Systems, Inc.;3.7304;$18.7M;1995;Capital Goods;Industrial Machinery/Components;http://www.nasdaq.com/symbol/isns;;;;0.05801919
ZIV;Daily Inverse VIX Mt ETN Velocityshares;43.72;$40.22M;n/a;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/ziv;;;;0.653895875
PLCE;Children&#39;;;;;;;;;;0.535145659
ZAIS;ZAIS Group Holdings, Inc.;10.62;$149.43M;2013;Finance;Investment Managers;http://www.nasdaq.com/symbol/zais;;;;0.990304113
CWBC;Community West Bancshares;7.04;$57.76M;n/a;Finance;Major Banks;http://www.nasdaq.com/symbol/cwbc;;;;0.140041172
VRSN;VeriSign, Inc.;81.72;$9.11B;1998;Technology;EDP Services;http://www.nasdaq.com/symbol/vrsn;;;;0.304579758
MYGN;Myriad Genetics, Inc.;44.29;$3.09B;1995;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/mygn;;;;0.965243515
AKER;Akers Biosciences Inc;3.05;$15.69M;2014;Health Care;Biotechnology: In Vitro & In Vivo Diagnostic Substances;http://www.nasdaq.com/symbol/aker;;;;0.243091277
TROW;T. Rowe Price Group, Inc.;76.16;$19.12B;1986;Finance;Investment Bankers/Brokers/Service;http://www.nasdaq.com/symbol/trow;;;;0.436671969
LGCY;Legacy Reserves LP;3.67;$254.91M;2007;Energy;Oil & Gas Production;http://www.nasdaq.com/symbol/lgcy;;;;0.740050024
COBZ;CoBiz Financial Inc.;13.24;$543.79M;1998;Finance;Major Banks;http://www.nasdaq.com/symbol/cobz;;;;0.247130214
PDVW;pdvWireless, Inc.;27.9;$398.05M;2015;Public Utilities;Telecommunications Equipment;http://www.nasdaq.com/symbol/pdvw;;;;0.601651314
BKEPP;Blueknight Energy Partners L.P., L.L.C.;6.73;$202.97M;n/a;Energy;Natural Gas Distribution;http://www.nasdaq.com/symbol/bkepp;;;;0.690889804
